aX,aY,aZ,gX,gY,gZ
0.9,-0.629,-0.382,1.831,-11.841,-17.517
0.896,-0.614,-0.318,0.916,-18.311,-12.878
0.891,-0.587,-0.284,0.977,-20.081,-11.902
0.944,-0.564,-0.249,2.258,-17.517,-13.306
0.943,-0.552,-0.235,4.211,-15.564,-15.259
0.891,-0.554,-0.24,6.531,-13.977,-18.311
0.812,-0.578,-0.251,9.094,-11.658,-22.583
0.77,-0.602,-0.324,11.108,-7.324,-27.344
0.736,-0.605,-0.373,11.841,-2.441,-30.457
0.649,-0.59,-0.406,12.085,-1.282,-31.25
0.587,-0.537,-0.446,11.108,-3.174,-29.724
0.705,-0.579,-0.556,9.399,-7.507,-27.161
0.744,-0.627,-0.624,6.226,-19.348,-22.095
0.197,-0.582,-0.386,2.686,-25.024,-17.395
-0.032,-0.427,-0.339,1.099,-3.113,-15.32
0.469,-0.429,-0.51,1.526,27.588,-10.986
0.576,-0.486,-0.579,3.662,33.081,4.578
0.478,-0.505,-0.67,2.502,19.226,16.541
0.63,-0.542,-0.704,-2.563,11.108,18.677
0.749,-0.583,-0.621,-7.019,12.817,18.188
0.736,-0.529,-0.495,-9.094,14.954,20.081
0.724,-0.472,-0.399,-9.155,20.02,19.897
0.716,-0.492,-0.343,-7.507,27.222,18.005
0.668,-0.53,-0.399,-5.737,31.433,15.32
0.698,-0.547,-0.476,-4.761,31.677,14.16
0.68,-0.531,-0.499,-4.883,28.32,14.771
0.698,-0.524,-0.552,-6.042,23.621,15.198
0.738,-0.51,-0.556,-7.385,20.386,16.235
0.714,-0.454,-0.531,-8.667,15.503,18.616
0.634,-0.412,-0.505,-9.033,14.526,19.714
0.604,-0.39,-0.507,-8.24,22.827,20.142
0.602,-0.416,-0.51,-6.409,35.828,21.118
0.665,-0.458,-0.554,-5.066,49.255,22.217
0.841,-0.518,-0.55,-3.845,60.425,22.461
0.981,-0.562,-0.545,-3.357,63.538,21.484
1.093,-0.582,-0.541,-3.784,58.228,18.005
1.101,-0.591,-0.515,-4.822,48.523,12.268
1.068,-0.558,-0.449,-6.592,36.438,5.798
1.064,-0.524,-0.324,-7.935,23.254,0.305
1.026,-0.544,-0.066,-6.836,9.583,-3.967
1.053,-0.615,0.125,-1.16,-0.427,-9.521
1.086,-0.636,0.052,6.714,-6.042,-16.174
0.979,-0.633,-0.173,15.198,-9.949,-17.822
0.912,-0.631,-0.326,16.663,-15.93,-20.264
0.733,-0.639,-0.459,13.367,-24.292,-25.757
0.674,-0.671,-0.561,11.963,-29.968,-23.193
0.744,-0.685,-0.521,11.169,-29.419,-15.808
0.8,-0.669,-0.442,9.094,-30.64,-11.047
0.731,-0.632,-0.373,7.263,-36.804,-10.803
0.635,-0.583,-0.335,4.883,-41.321,-13.794
0.653,-0.525,-0.34,3.845,-37.964,-16.724
0.679,-0.51,-0.382,4.028,-31.128,-16.479
0.68,-0.524,-0.403,4.333,-25.391,-14.648
0.674,-0.545,-0.43,4.028,-20.691,-12.634
0.726,-0.564,-0.47,3.296,-17.273,-12.146
0.787,-0.61,-0.491,2.747,-15.991,-12.146
0.775,-0.651,-0.433,2.563,-16.907,-12.329
0.78,-0.643,-0.355,2.686,-14.954,-12.573
0.76,-0.646,-0.345,4.028,-9.949,-13.0
0.7,-0.622,-0.332,5.615,-5.432,-13.55
0.606,-0.602,-0.368,5.92,-0.305,-14.404
0.567,-0.599,-0.4,5.859,5.981,-14.893
0.624,-0.595,-0.48,5.493,12.268,-13.55
0.73,-0.625,-0.577,3.662,12.268,-11.658
0.76,-0.699,-0.679,0.793,5.493,-9.644
0.781,-0.683,-0.649,-3.235,-7.751,-8.789
0.441,-0.514,-0.42,-8.728,-18.433,-8.911
0.36,-0.441,-0.326,-10.681,-12.634,-9.277
0.663,-0.467,-0.265,-8.362,3.906,-6.104
0.929,-0.565,-0.212,-3.418,10.925,-0.61
0.94,-0.687,-0.297,1.465,2.991,-0.061
0.763,-0.66,-0.37,2.686,-8.484,-4.883
0.499,-0.543,-0.456,-0.61,-13.977,-10.193
0.386,-0.528,-0.567,-3.113,-10.071,-7.812
0.375,-0.565,-0.683,-5.188,0.244,2.075
0.473,-0.573,-0.68,-8.85,11.23,12.451
0.61,-0.576,-0.642,-12.695,18.738,19.348
0.727,-0.555,-0.597,-16.418,20.264,20.447
0.782,-0.548,-0.576,-18.86,17.761,19.653
0.739,-0.529,-0.529,-19.409,13.184,18.982
0.667,-0.47,-0.438,-19.531,9.766,18.677
0.662,-0.442,-0.343,-18.433,9.46,18.127
0.729,-0.465,-0.295,-15.381,11.047,16.968
0.831,-0.496,-0.271,-11.047,14.526,14.465
0.921,-0.524,-0.269,-6.958,17.639,10.437
0.953,-0.529,-0.274,-2.93,20.264,4.517
0.932,-0.522,-0.323,-0.122,21.057,-1.282
0.913,-0.544,-0.369,2.38,18.005,-5.859
0.946,-0.588,-0.421,3.967,10.193,-7.751
1.01,-0.633,-0.448,4.944,-1.465,-7.69
0.843,-0.645,-0.428,4.395,-14.038,-8.057
0.701,-0.596,-0.449,2.441,-24.658,-9.216
0.581,-0.524,-0.403,0.793,-26.184,-8.789
0.605,-0.555,-0.104,2.258,-19.348,-5.432
0.556,-0.643,-0.018,8.057,-10.254,-0.061
0.759,-0.702,-0.267,13.367,-9.338,4.089
0.786,-0.72,-0.52,14.587,-12.146,4.883
0.564,-0.669,-0.705,10.132,-16.663,2.563
0.448,-0.579,-0.78,2.563,-11.902,1.648
0.678,-0.536,-0.722,-3.296,-4.395,6.897
0.65,-0.487,-0.496,-10.01,-7.324,14.648
0.796,-0.462,-0.379,-11.108,-12.817,17.517
0.943,-0.474,-0.246,-9.888,-16.541,14.16
0.881,-0.474,-0.191,-7.568,-18.188,7.568
0.936,-0.46,-0.232,-3.784,-12.207,1.404
1.004,-0.526,-0.24,-0.366,-2.625,-3.235
0.992,-0.58,-0.267,3.174,-3.052,-6.348
0.908,-0.586,-0.292,5.676,-13.611,-9.949
0.828,-0.62,-0.317,6.165,-24.536,-14.343
0.765,-0.674,-0.301,6.348,-29.175,-17.212
0.705,-0.712,-0.284,7.446,-27.161,-18.677
0.636,-0.728,-0.269,8.484,-20.081,-20.081
0.607,-0.74,-0.258,9.277,-10.132,-21.79
0.6,-0.759,-0.237,10.254,-1.77,-23.254
0.52,-0.741,-0.31,11.78,1.099,-22.949
0.496,-0.701,-0.464,10.498,1.648,-21.79
0.525,-0.701,-0.556,7.263,2.808,-19.226
0.498,-0.693,-0.576,3.479,1.892,-14.526
0.497,-0.644,-0.545,-0.854,2.075,-10.62
0.679,-0.617,-0.389,-3.967,6.348,-8.179
0.993,-0.715,-0.519,-4.211,11.23,-8.545
1.024,-0.666,-0.469,-4.333,-0.854,-9.277
0.386,-0.464,-0.285,-7.69,-17.578,-12.634
0.205,-0.331,-0.243,-10.437,-10.803,-17.029
0.669,-0.521,-0.25,-5.676,13.0,-13.306
1.023,-0.682,-0.231,2.075,18.494,-1.831
0.8,-0.661,-0.395,5.737,6.897,2.869
0.812,-0.597,-0.558,2.38,-7.324,-1.953
0.524,-0.522,-0.646,-2.38,-20.02,-2.686
0.415,-0.509,-0.745,-8.423,-19.104,2.747
0.526,-0.595,-0.703,-11.963,0.366,12.573
0.697,-0.581,-0.61,-14.771,19.958,22.156
0.777,-0.554,-0.507,-17.639,25.94,25.818
0.814,-0.532,-0.45,-19.653,21.545,24.475
0.796,-0.53,-0.412,-20.386,13.428,20.813
0.743,-0.498,-0.364,-19.958,7.446,17.7
0.717,-0.455,-0.325,-17.7,5.005,17.212
0.698,-0.448,-0.3,-13.977,4.578,17.029
0.679,-0.484,-0.318,-10.437,6.775,15.93
0.664,-0.511,-0.355,-7.874,11.902,13.428
0.666,-0.498,-0.378,-6.226,17.212,11.047
0.659,-0.494,-0.357,-4.822,23.132,10.071
0.758,-0.502,-0.326,-2.502,28.625,10.193
0.894,-0.553,-0.348,1.404,30.09,9.644
0.966,-0.623,-0.432,4.456,23.499,7.935
0.988,-0.671,-0.407,5.676,11.78,5.005
0.948,-0.653,-0.292,5.615,0.0,1.282
0.863,-0.609,-0.217,7.324,-7.08,-2.869
0.767,-0.591,-0.278,10.071,-8.606,-7.019
0.587,-0.603,-0.31,12.329,-5.554,-9.766
0.549,-0.559,-0.441,13.123,-2.625,-9.766
0.611,-0.569,-0.59,11.78,1.282,-8.24
0.609,-0.557,-0.261,11.841,6.531,-4.761
0.853,-0.73,-0.195,14.648,10.864,-0.366
0.961,-0.782,-0.227,18.311,4.517,4.272
0.838,-0.743,-0.366,16.296,-10.864,2.869
0.742,-0.739,-0.512,11.292,-19.836,-1.343
0.715,-0.665,-0.626,6.104,-18.677,-2.38
0.721,-0.589,-0.659,-0.244,-15.808,-0.061
0.824,-0.601,-0.563,-5.127,-12.939,3.845
0.872,-0.57,-0.412,-8.545,-16.113,4.578
0.92,-0.49,-0.301,-10.864,-21.24,0.916
1.033,-0.51,-0.234,-10.071,-24.231,-3.845
1.066,-0.548,-0.169,-7.385,-29.236,-7.385
1.016,-0.56,-0.066,-3.601,-34.058,-10.498
0.888,-0.56,-0.033,1.099,-34.912,-15.564
0.727,-0.575,-0.11,7.202,-30.762,-22.278
0.611,-0.61,-0.209,12.207,-24.536,-26.733
0.57,-0.654,-0.275,15.564,-16.541,-26.794
0.568,-0.692,-0.299,17.944,-10.071,-23.621
0.492,-0.711,-0.301,18.677,-7.751,-19.714
0.383,-0.693,-0.322,18.494,-7.629,-16.846
0.356,-0.694,-0.371,18.311,-6.653,-13.489
0.358,-0.669,-0.446,16.846,-5.432,-7.629
0.487,-0.674,-0.56,13.977,-3.54,-1.77
0.614,-0.719,-0.568,10.925,-1.709,3.784
0.573,-0.711,-0.526,6.897,0.732,6.531
0.537,-0.699,-0.417,3.601,8.972,5.005
0.809,-0.688,-0.392,3.174,15.564,4.395
0.846,-0.612,-0.484,2.93,8.728,5.92
0.692,-0.482,-0.45,0.61,-7.019,5.127
0.265,-0.378,-0.478,-3.296,-18.066,3.784
0.274,-0.409,-0.613,-6.592,-11.292,3.235
0.67,-0.504,-0.678,-8.362,10.437,10.254
0.921,-0.574,-0.644,-8.179,22.888,20.325
0.952,-0.489,-0.524,-9.827,19.531,22.095
0.839,-0.391,-0.475,-11.78,14.954,16.479
0.804,-0.384,-0.44,-11.841,17.944,11.536
0.895,-0.419,-0.372,-8.789,24.597,13.0
