aX,aY,aZ,gX,gY,gZ
0.468,-0.378,-0.91,-4.028,6.409,33.02
0.506,-0.37,-0.895,-6.348,5.981,33.203
0.522,-0.357,-0.87,-8.423,4.7,33.142
0.539,-0.336,-0.82,-9.46,4.028,32.959
0.537,-0.301,-0.807,-9.705,3.906,33.02
0.52,-0.324,-0.835,-9.644,3.479,33.875
0.586,-0.361,-0.868,-9.949,2.563,34.973
0.626,-0.381,-0.874,-11.169,-0.854,34.851
0.637,-0.381,-0.851,-12.634,-5.493,32.837
0.665,-0.361,-0.814,-13.123,-7.385,29.358
0.677,-0.363,-0.77,-12.329,-6.47,25.696
