aX,aY,aZ,gX,gY,gZ
1.009,0.367,0.145,-12.817,-80.139,-10.559
0.927,0.196,0.214,-12.756,-104.309,-2.686
0.999,0.261,0.267,-11.292,-124.756,13.306
1.025,0.307,0.264,-12.329,-148.926,14.404
0.944,0.257,0.222,-13.184,-184.509,10.681
0.794,0.196,0.128,-15.259,-225.586,14.771
0.613,0.134,-0.05,-19.104,-266.907,29.785
0.371,0.057,-0.206,-22.827,-302.612,50.11
0.128,-0.02,-0.087,-18.86,-323.12,70.923
0.043,-0.135,0.278,-9.827,-327.637,81.36
0.123,-0.2,0.828,-8.423,-321.777,75.317
0.314,-0.085,1.233,-10.681,-317.017,61.951
0.394,-0.177,1.434,-5.676,-324.28,48.889
0.208,-0.247,1.641,5.737,-337.585,62.256
-0.163,0.161,1.567,7.08,-339.417,83.74
0.075,0.357,1.309,10.376,-311.279,70.313
0.584,0.203,1.244,16.541,-270.569,46.631
0.593,0.188,1.282,14.221,-237.366,37.598
0.232,0.436,1.491,10.254,-200.623,34.79
-0.005,0.787,1.523,11.414,-136.169,24.902
-0.108,1.071,1.497,16.663,-48.096,8.972
-0.129,1.143,1.421,23.926,41.565,-5.981
0.12,1.099,1.293,26.917,108.643,-15.442
0.625,0.879,1.064,29.724,132.324,-24.475
1.003,0.653,1.112,28.564,109.68,-32.41
0.852,0.581,1.193,19.714,71.716,-38.269
0.555,0.555,1.308,10.376,50.11,-38.025
0.361,0.477,1.405,7.507,58.777,-32.654
0.302,0.308,1.398,10.864,86.365,-31.799
0.213,0.104,1.367,11.353,123.352,-40.161
0.116,0.06,1.295,7.935,168.823,-47.852
0.139,0.015,1.153,9.399,216.797,-50.415
0.151,-0.093,1.002,15.503,261.414,-46.753
0.176,-0.217,0.843,19.287,300.72,-38.94
0.213,-0.318,0.677,18.25,337.708,-34.363
0.296,-0.368,0.582,14.893,368.469,-35.645
0.443,-0.311,0.513,11.292,385.437,-37.476
0.499,-0.217,0.427,9.155,390.808,-39.368
0.48,-0.186,0.335,9.155,378.54,-40.527
0.391,-0.169,0.23,6.775,346.863,-36.255
0.334,-0.189,0.047,3.174,307.312,-24.414
0.415,-0.186,-0.193,-3.174,272.461,-8.24
0.541,-0.178,-0.393,-11.78,254.028,3.174
0.577,-0.08,-0.45,-21.24,249.939,8.545
0.714,0.249,-0.311,-32.349,247.131,10.437
1.057,0.619,-0.147,-37.598,233.826,5.005
1.516,0.877,0.021,-35.339,196.472,-7.324
1.749,0.94,0.123,-27.832,126.526,-17.7
1.666,0.826,0.126,-14.099,32.043,-16.052
1.28,0.621,0.009,-0.488,-60.364,-6.104
0.907,0.425,-0.102,7.019,-122.375,-1.221
0.698,0.298,-0.156,5.432,-144.592,-2.93
0.684,0.229,-0.171,-0.244,-144.47,-5.737
0.824,0.216,-0.154,-6.897,-142.212,-5.005
0.991,0.206,-0.144,-10.986,-152.588,2.686
1.023,0.172,-0.154,-12.207,-180.359,16.418
1.003,0.132,-0.187,-13.306,-227.905,31.616
0.891,0.052,-0.145,-12.024,-286.987,42.542
0.609,-0.083,-0.053,-7.812,-342.224,52.185
0.199,-0.133,0.141,-5.981,-382.629,64.392
