aX,aY,aZ,gX,gY,gZ
1.133,0.234,-0.787,-26.672,262.085,4.15
1.357,0.118,-0.867,-34.119,225.525,0.549
1.447,0.107,-0.659,-38.513,174.011,1.831
1.241,0.151,-0.489,-38.391,117.31,1.038
1.034,0.255,-0.271,-37.72,70.251,-5.31
0.87,0.322,-0.084,-35.889,44.617,-12.512
0.877,0.366,0.109,-30.823,32.776,-16.846
0.996,0.406,0.208,-20.935,17.151,-18.311
1.126,0.359,0.124,-9.46,-8.301,-18.433
1.149,0.296,-0.091,-0.427,-42.725,-18.677
1.022,0.255,-0.283,3.601,-73.792,-18.799
1.019,0.2,-0.419,4.578,-95.947,-17.212
1.048,0.164,-0.572,3.906,-119.324,-15.198
1.049,0.118,-0.747,2.502,-156.006,-10.803
0.959,0.033,-0.752,1.709,-207.153,-0.549
0.754,-0.079,-0.568,6.409,-256.409,14.099
0.648,-0.037,-0.3,17.7,-289.185,32.288
0.505,0.13,-0.007,28.198,-301.636,41.687
0.349,0.272,0.166,34.241,-298.035,39.612
0.256,0.254,0.128,33.691,-282.104,30.457
0.516,0.177,0.028,33.02,-262.146,25.452
1.029,0.14,0.009,35.95,-247.375,29.785
1.38,0.27,0.071,36.926,-242.859,31.616
1.299,0.355,0.172,27.344,-257.202,20.447
1.041,0.478,0.153,20.752,-278.625,11.047
1.158,0.544,0.004,7.629,-286.194,-7.751
1.344,0.422,-0.036,-2.197,-283.813,-27.954
1.349,0.265,0.046,-4.639,-279.541,-36.804
1.175,0.154,0.304,-6.409,-265.93,-42.114
1.07,0.085,0.592,-5.92,-241.76,-46.204
0.981,0.031,0.809,-1.099,-204.041,-47.974
0.986,-0.008,1.0,10.071,-165.771,-45.776
1.024,-0.051,1.104,25.269,-137.451,-39.246
0.98,-0.073,1.038,36.804,-121.582,-31.494
0.796,-0.066,0.875,42.664,-115.417,-21.912
0.54,-0.001,0.722,40.344,-96.802,-13.672
0.339,0.044,0.561,32.654,-50.049,-10.376
0.195,0.074,0.458,21.484,25.146,-10.986
0.159,0.098,0.349,11.719,124.939,-16.235
0.302,0.162,0.263,10.559,233.215,-23.926
0.502,0.195,0.174,13.0,318.237,-24.597
0.554,0.138,0.111,14.648,371.277,-15.381
0.475,0.079,-0.007,14.221,407.41,-4.272
0.471,0.049,-0.176,12.817,441.223,-0.488
0.48,0.008,-0.377,12.634,480.713,0.732
0.685,0.235,-0.451,11.658,499.939,6.897
0.895,0.279,-0.567,7.935,491.821,10.071
1.058,0.221,-0.865,6.287,452.698,19.714
1.037,0.085,-1.053,1.465,383.362,30.029
0.905,0.094,-0.941,-6.897,312.439,32.715
0.939,0.21,-0.887,-15.442,253.357,29.663
1.181,0.209,-0.87,-22.034,202.209,27.039
1.352,0.099,-0.753,-24.719,142.151,31.25
1.391,0.168,-0.599,-25.452,74.219,32.288
1.255,0.206,-0.411,-25.635,20.63,29.358
1.085,0.19,-0.229,-21.912,1.953,20.203
1.019,0.257,-0.094,-18.799,6.653,10.62
1.073,0.302,-0.031,-13.489,16.541,4.578
1.202,0.286,-0.084,-7.202,18.921,-0.488
1.222,0.32,-0.228,-4.517,3.662,-8.24
1.104,0.343,-0.378,-4.333,-27.1,-11.414
0.967,0.348,-0.522,-6.531,-61.646,-11.353
0.996,0.304,-0.618,-9.705,-96.68,-8.667
0.984,0.238,-0.659,-12.39,-140.32,-1.77
0.901,0.119,-0.616,-12.207,-194.763,7.019
0.833,-0.041,-0.578,-6.592,-248.352,16.052
0.734,-0.018,-0.403,0.427,-294.495,25.452
0.456,0.102,-0.064,3.601,-319.519,30.029
0.131,0.16,0.188,4.517,-309.143,29.846
0.292,0.181,0.274,7.935,-272.461,23.193
0.951,0.112,0.39,16.174,-240.54,15.137
1.42,0.051,0.555,29.785,-229.248,16.846
1.342,0.072,0.632,37.537,-248.23,19.409
1.015,0.167,0.613,40.405,-289.246,20.264
1.065,0.325,0.468,38.025,-328.918,17.334
1.267,0.383,0.176,27.649,-351.685,1.221
1.364,0.056,0.004,16.479,-360.779,-18.738
1.281,-0.175,-0.0,12.207,-352.417,-20.63
1.245,-0.077,0.074,7.324,-332.764,-19.531
1.245,0.039,0.304,6.348,-313.599,-28.442
1.0,0.192,0.653,6.653,-288.086,-32.532
0.76,0.238,0.876,11.108,-259.644,-29.236
0.671,0.168,1.047,20.569,-232.605,-21.79
0.621,0.087,1.055,28.625,-208.862,-14.526
0.534,0.083,0.934,29.358,-180.176,-10.559
0.479,0.113,0.781,25.208,-139.709,-9.521
0.417,0.129,0.615,19.165,-84.106,-8.85
0.403,0.168,0.458,11.353,-11.475,-7.568
0.462,0.165,0.415,6.287,70.19,-8.85
0.458,0.161,0.368,1.648,153.076,-12.634
0.466,0.115,0.391,0.732,221.802,-11.536
0.362,0.075,0.411,2.38,274.414,-3.967
0.335,0.103,0.433,5.188,312.195,6.897
0.389,0.109,0.412,7.629,348.022,13.184
0.517,0.105,0.36,11.536,386.597,16.479
0.596,0.128,0.206,16.174,425.964,20.447
0.754,0.128,0.008,20.142,457.947,20.874
0.9,0.096,-0.181,19.409,483.643,17.151
