aX,aY,aZ,gX,gY,gZ
0.905,-0.246,-0.525,22.4,-27.832,9.46
0.819,-0.191,-0.694,22.522,-24.841,7.385
1.024,-0.194,-0.769,21.301,-20.203,7.568
1.058,-0.149,-0.749,16.724,-29.968,5.127
0.888,-0.072,-0.653,11.902,-45.471,-0.427
0.748,0.013,-0.584,8.728,-53.162,-4.028
0.705,0.046,-0.548,7.629,-49.622,-4.517
0.736,0.03,-0.534,8.057,-39.368,-3.357
0.762,-0.01,-0.547,8.423,-31.921,-3.906
0.776,-0.068,-0.564,8.179,-32.41,-6.287
0.772,-0.126,-0.547,8.301,-37.17,-8.118
0.702,-0.188,-0.55,8.606,-38.696,-9.338
0.545,-0.261,-0.59,8.545,-29.48,-12.024
0.532,-0.356,-0.664,5.371,-13.0,-15.625
0.544,-0.459,-0.778,2.686,0.061,-15.869
0.536,-0.432,-0.896,0.671,4.089,-11.658
0.566,-0.369,-0.905,-1.526,7.141,-7.141
0.646,-0.307,-0.895,-4.089,11.841,-4.395
0.71,-0.201,-0.867,-7.568,11.047,-2.38
0.701,-0.137,-0.77,-10.742,3.906,-3.662
0.714,-0.101,-0.649,-13.367,-1.526,-8.484
0.756,-0.09,-0.542,-14.771,-2.441,-12.512
0.722,-0.137,-0.445,-14.099,-0.122,-16.968
0.697,-0.132,-0.351,-13.245,4.089,-21.667
0.65,-0.124,-0.354,-11.719,9.705,-26.001
0.608,-0.141,-0.476,-9.705,13.672,-28.015
0.632,-0.175,-0.539,-8.423,15.808,-27.039
0.768,-0.167,-0.552,-8.179,14.099,-23.804
0.877,-0.201,-0.507,-6.958,8.606,-19.958
0.846,-0.186,-0.437,-3.723,0.122,-16.174
0.711,-0.166,-0.436,-0.61,-4.456,-14.587
0.63,-0.17,-0.469,2.563,0.488,-12.329
0.68,-0.143,-0.49,3.967,11.353,-6.592
0.745,-0.154,-0.534,5.371,19.714,-0.549
0.762,-0.203,-0.585,6.042,24.109,3.479
0.806,-0.232,-0.677,5.188,26.306,6.042
0.876,-0.265,-0.753,3.845,27.1,9.155
0.915,-0.281,-0.769,1.16,25.33,12.756
0.842,-0.29,-0.817,-1.648,22.827,14.526
0.773,-0.234,-0.85,-5.249,21.606,16.663
0.82,-0.156,-0.871,-10.071,20.874,22.156
0.824,-0.115,-0.897,-14.832,20.569,28.015
0.828,-0.112,-0.898,-18.372,21.973,30.945
0.897,-0.104,-0.806,-20.813,27.771,32.104
1.007,-0.142,-0.585,-20.203,34.79,30.701
1.192,-0.213,-0.373,-16.113,36.743,25.879
1.35,-0.167,-0.18,-9.46,32.593,16.296
0.99,-0.031,-0.293,-6.165,25.391,3.113
0.765,-0.249,-0.452,-2.991,21.729,-7.385
1.182,-0.408,-0.21,2.502,15.198,-6.409
0.839,-0.247,-0.107,3.296,-12.573,-6.958
0.63,-0.332,-0.19,7.263,-24.414,-14.465
0.854,-0.233,-0.318,12.512,-7.629,-13.733
0.586,-0.232,-0.6,15.503,-4.333,-7.202
0.605,-0.256,-0.76,13.123,-8.728,0.244
0.756,-0.218,-0.827,6.592,-12.939,4.15
0.789,-0.136,-0.771,0.671,-22.339,8.24
0.753,-0.122,-0.606,-1.648,-29.175,14.099
0.825,-0.05,-0.44,-2.808,-28.809,14.648
0.912,0.0,-0.259,-1.282,-24.658,12.939
0.892,-0.013,-0.146,3.54,-17.578,11.169
0.854,-0.053,-0.198,9.644,-6.714,7.019
0.88,-0.117,-0.351,15.137,5.31,0.977
0.902,-0.208,-0.499,18.311,10.559,-3.357
0.823,-0.3,-0.598,21.484,8.911,-6.287
0.703,-0.333,-0.59,22.461,6.409,-9.155
0.636,-0.358,-0.625,22.583,8.606,-11.78
0.65,-0.32,-0.665,22.766,13.489,-12.573
0.795,-0.35,-0.737,20.264,17.395,-14.954
0.877,-0.484,-0.855,17.517,16.174,-17.822
0.725,-0.439,-0.864,13.489,8.057,-19.348
0.553,-0.416,-0.789,10.681,2.075,-19.409
0.71,-0.358,-0.703,8.972,2.502,-17.761
0.831,-0.345,-0.594,7.507,1.831,-17.639
0.863,-0.308,-0.557,5.92,-4.883,-22.827
0.955,-0.194,-0.574,4.761,-11.536,-26.55
0.773,-0.112,-0.645,5.127,-15.137,-28.442
0.63,-0.133,-0.754,2.625,-8.545,-29.48
0.752,-0.275,-0.84,-0.366,4.578,-25.696
1.065,-0.266,-0.784,-2.869,8.911,-19.043
0.981,-0.119,-0.73,-5.493,-5.859,-17.578
0.689,0.028,-0.707,-7.69,-23.193,-20.081
0.448,0.067,-0.713,-10.132,-24.78,-15.015
0.358,0.066,-0.652,-11.414,-17.944,-2.136
0.628,0.019,-0.604,-11.536,-11.841,11.78
0.833,-0.062,-0.51,-9.888,-2.319,19.897
0.743,-0.038,-0.494,-7.263,6.409,22.949
0.716,-0.07,-0.553,-5.798,16.663,22.644
0.859,-0.1,-0.579,-4.211,24.292,26.367
0.894,-0.088,-0.685,-4.639,22.034,28.137
0.81,-0.181,-0.901,-7.324,17.517,25.757
0.983,-0.279,-0.829,-10.559,15.503,23.437
0.995,-0.193,-0.713,-10.925,11.414,21.545
0.456,-0.143,-0.737,-12.39,5.493,16.174
0.623,-0.222,-0.565,-14.709,10.864,8.362
0.888,-0.191,-0.501,-15.198,12.939,6.592
0.811,-0.469,-0.404,-11.169,-3.906,3.357
0.703,-0.535,-0.092,-2.014,-9.094,9.277
0.774,-0.485,0.004,3.906,4.822,4.517
0.702,-0.274,-0.172,9.277,19.47,-0.183
