aX,aY,aZ,gX,gY,gZ
0.879,-0.449,0.514,-2.197,-334.106,0.916
0.802,-0.321,0.581,-4.7,-318.665,-3.296
0.768,-0.271,0.621,-3.967,-309.448,-3.418
0.73,-0.299,0.653,-3.113,-305.237,-2.747
0.7,-0.357,0.767,-4.089,-298.767,-5.127
0.51,-0.36,0.885,-4.272,-286.56,-10.193
0.404,-0.334,0.918,-4.761,-267.517,-16.113
0.293,-0.304,0.864,-5.127,-239.136,-19.043
0.186,-0.3,0.748,-5.188,-206.238,-17.761
0.101,-0.255,0.641,-7.202,-172.119,-13.489
0.03,-0.189,0.548,-11.169,-141.052,-8.179
0.009,-0.161,0.508,-18.066,-111.877,-1.77
-0.058,-0.154,0.541,-27.283,-77.515,5.859
-0.204,-0.133,0.608,-36.804,-30.457,12.024
-0.256,-0.115,0.701,-41.992,34.18,13.733
-0.149,-0.089,0.765,-43.396,117.432,10.925
0.124,-0.048,0.855,-41.382,208.13,5.737
0.326,-0.021,0.844,-37.048,298.096,3.906
0.501,-0.009,0.762,-28.87,376.16,5.737
0.713,-0.047,0.702,-17.09,435.547,9.094
0.95,-0.146,0.677,-6.775,472.046,14.954
0.969,-0.232,0.679,-3.845,488.342,19.958
0.901,-0.313,0.579,-4.639,497.742,18.127
0.917,-0.349,0.379,-2.93,518.005,7.874
1.029,-0.29,0.282,0.854,544.739,-8.301
1.146,-0.207,0.206,3.845,564.697,-22.461
1.151,-0.241,0.125,5.432,568.542,-33.081
1.136,-0.281,0.138,4.028,551.331,-39.856
1.034,-0.2,0.024,-0.366,524.536,-46.936
1.093,-0.164,-0.074,-6.226,493.469,-57.861
1.101,-0.186,-0.204,-12.329,458.618,-62.561
1.072,-0.196,-0.405,-16.479,415.588,-62.256
1.167,-0.201,-0.512,-21.423,368.225,-60.913
1.245,-0.181,-0.512,-26.855,315.43,-55.237
1.373,-0.126,-0.525,-30.273,257.019,-46.143
1.371,-0.129,-0.348,-33.386,201.721,-39.124
1.168,-0.131,-0.212,-31.677,154.541,-33.203
1.189,-0.025,-0.086,-28.625,113.22,-29.175
1.307,-0.011,0.018,-23.743,74.28,-24.597
1.393,-0.042,0.049,-17.639,28.931,-20.447
1.486,-0.057,0.081,-12.024,-29.053,-19.409
1.363,-0.102,0.102,-7.812,-95.825,-18.372
1.208,-0.143,0.022,-3.357,-158.875,-18.616
1.117,-0.176,-0.09,0.61,-214.233,-17.09
1.006,-0.227,-0.185,4.944,-265.93,-12.146
1.008,-0.255,-0.265,9.888,-318.665,-5.554
0.847,-0.264,-0.33,12.817,-374.451,2.136
0.453,-0.31,-0.155,12.573,-426.086,16.174
0.043,-0.25,0.132,12.207,-448.059,35.034
0.28,-0.028,0.34,12.817,-433.594,42.236
0.787,0.059,0.531,19.592,-399.353,41.992
1.451,-0.145,0.651,36.865,-380.432,49.194
1.344,-0.313,0.677,47.791,-387.878,61.829
0.911,-0.112,0.727,44.617,-420.898,69.031
0.874,0.132,0.795,36.499,-449.219,58.716
0.95,0.021,0.682,30.457,-457.703,31.433
1.052,-0.273,0.59,26.672,-461.365,14.893
0.984,-0.507,0.619,19.348,-460.083,9.277
0.723,-0.596,0.658,12.573,-447.449,7.385
0.457,-0.513,0.703,8.667,-420.105,8.24
0.404,-0.309,0.664,11.414,-383.972,8.179
0.657,-0.288,0.565,21.851,-359.192,6.47
0.682,-0.294,0.543,19.775,-343.933,3.479
0.576,-0.312,0.554,8.606,-339.233,-0.183
0.4,-0.324,0.572,-3.113,-325.195,-2.197
0.265,-0.307,0.575,-12.512,-296.326,-3.113
0.171,-0.26,0.559,-18.555,-255.066,-6.531
0.095,-0.198,0.548,-25.452,-208.74,-9.338
0.041,-0.116,0.535,-32.104,-162.292,-8.972
0.017,-0.058,0.549,-38.391,-118.591,-6.714
-0.013,-0.058,0.573,-44.373,-72.327,-2.686
-0.083,-0.057,0.611,-51.453,-16.541,2.075
-0.115,-0.074,0.654,-56.213,50.72,2.625
-0.014,-0.07,0.706,-57.922,124.268,-0.549
0.162,-0.088,0.794,-56.152,190.186,-0.305
0.303,-0.098,0.904,-53.345,243.896,4.822
0.41,-0.113,0.994,-51.025,289.001,11.536
0.451,-0.133,1.034,-47.302,339.6,15.259
0.555,-0.136,1.025,-39.246,395.386,12.512
0.741,-0.171,0.981,-27.344,446.472,7.08
0.861,-0.157,0.94,-15.137,485.657,3.723
0.92,-0.167,0.846,-4.395,510.193,1.526
0.952,-0.216,0.736,5.31,526.123,-2.563
0.97,-0.252,0.618,12.451,536.438,-11.475
1.052,-0.252,0.49,16.602,543.213,-24.231
1.135,-0.247,0.387,15.625,543.152,-36.499
1.174,-0.291,0.284,11.169,531.311,-50.842
1.196,-0.249,0.194,6.226,509.705,-59.631
1.159,-0.23,0.089,-1.587,488.403,-72.144
1.104,-0.261,-0.029,-7.935,470.276,-83.618
1.141,-0.234,-0.123,-13.855,450.012,-87.158
1.199,-0.186,-0.224,-20.203,422.058,-86.304
1.202,-0.186,-0.348,-23.132,382.507,-82.336
1.224,-0.196,-0.383,-25.024,329.102,-72.815
1.158,-0.24,-0.306,-27.1,270.935,-60.181
1.106,-0.17,-0.17,-27.588,214.355,-47.119
1.005,-0.106,0.009,-26.245,162.476,-39.307
1.049,-0.037,0.035,-22.522,110.413,-33.02
1.141,0.012,0.055,-17.944,49.561,-23.071
1.218,-0.001,0.054,-15.503,-21.301,-15.198
1.268,-0.072,0.034,-13.123,-99.182,-9.277
1.131,-0.153,0.008,-11.475,-171.021,-5.493
1.061,-0.183,-0.044,-9.583,-228.821,-4.272
1.121,-0.185,-0.085,-5.31,-280.029,-2.93
1.066,-0.156,-0.062,0.732,-335.632,3.052
0.942,-0.14,-0.034,5.493,-391.785,10.254
0.73,-0.173,0.13,7.874,-438.049,18.311
0.444,-0.092,0.322,9.033,-455.933,28.442
0.557,0.037,0.5,15.686,-446.167,34.18
1.004,0.047,0.66,28.87,-429.749,39.673
0.995,-0.071,0.679,37.292,-424.744,48.523
0.775,-0.198,0.593,37.354,-431.824,58.105
0.768,-0.189,0.54,34.973,-435.242,66.284
0.853,-0.151,0.506,31.433,-429.626,63.477
0.979,-0.211,0.444,24.536,-423.523,48.218
1.081,-0.327,0.44,14.648,-422.119,28.87
1.036,-0.468,0.433,4.395,-427.063,14.038
