aX,aY,aZ,gX,gY,gZ
0.855,-0.33,-0.284,36.072,-15.503,1.16
0.927,-0.284,-0.38,37.537,-23.193,3.235
0.763,-0.232,-0.378,36.804,-30.64,5.066
0.632,-0.161,-0.459,36.255,-38.635,7.69
0.973,-0.107,-0.296,36.255,-47.424,11.292
0.809,-0.312,-0.337,36.377,-47.119,12.939
1.077,-0.259,-0.549,37.17,-45.959,14.954
1.489,0.06,-0.535,37.109,-44.678,14.099
1.175,0.126,-0.377,33.386,-45.105,4.395
0.946,-0.205,-0.473,30.518,-41.565,-1.526
0.997,-0.282,-0.643,32.471,-19.592,-3.784
1.07,-0.058,-0.6,28.381,4.639,-6.042
1.003,-0.041,-0.555,23.376,16.052,-6.47
0.915,-0.17,-0.601,20.63,21.606,-7.08
0.98,-0.142,-0.627,18.311,23.56,-5.31
1.043,-0.085,-0.672,13.916,23.376,-4.333
1.101,-0.083,-0.698,8.118,20.386,-5.615
1.097,-0.097,-0.721,1.038,14.282,-7.08
0.99,-0.125,-0.736,-6.836,7.263,-8.789
0.93,-0.193,-0.722,-14.16,2.991,-8.728
0.937,-0.212,-0.654,-19.104,2.197,-6.653
0.958,-0.155,-0.545,-23.071,3.601,-5.066
0.984,-0.143,-0.443,-25.635,5.371,-4.639
1.053,-0.14,-0.447,-26.55,9.033,-4.639
1.036,-0.109,-0.498,-27.893,14.893,-6.409
1.049,-0.167,-0.539,-30.579,22.522,-8.545
1.008,-0.224,-0.591,-33.386,29.297,-10.62
0.953,-0.236,-0.66,-37.72,31.067,-12.146
0.816,-0.296,-0.684,-42.542,30.762,-12.268
0.667,-0.347,-0.621,-47.302,31.494,-11.047
0.741,-0.357,-0.403,-49.927,31.189,-7.629
0.7,-0.199,-0.099,-47.791,30.762,-1.831
0.502,0.018,0.003,-43.579,40.588,-4.883
0.404,-0.155,-0.105,-38.513,60.913,-7.812
0.792,-0.369,-0.222,-32.532,73.364,-1.709
1.252,-0.225,-0.161,-25.146,47.546,7.202
1.182,-0.115,-0.245,-21.729,2.869,8.667
1.132,-0.094,-0.282,-20.386,-22.888,3.174
0.983,-0.093,-0.242,-19.714,-22.522,-4.639
0.973,-0.163,-0.183,-17.639,-13.55,-8.911
0.921,-0.216,-0.16,-13.367,-6.897,-9.277
0.878,-0.224,-0.157,-9.521,-2.808,-8.362
0.921,-0.267,-0.099,-4.944,-0.61,-5.554
0.888,-0.322,-0.023,-1.099,-1.892,-4.517
0.81,-0.36,0.04,3.113,-6.165,-3.54
0.733,-0.395,0.079,8.545,-11.963,-0.916
0.704,-0.426,0.088,14.709,-18.86,3.296
0.749,-0.425,0.044,20.142,-25.391,6.958
0.836,-0.375,-0.021,25.024,-30.762,9.583
0.852,-0.323,-0.086,27.771,-31.982,10.132
0.871,-0.292,-0.152,29.175,-26.672,8.728
0.89,-0.268,-0.145,29.968,-18.555,6.836
0.744,-0.295,-0.095,31.25,-12.756,5.798
0.691,-0.308,-0.093,33.875,-8.423,6.714
0.709,-0.307,-0.093,37.109,-0.977,8.606
0.741,-0.327,-0.104,39.551,6.348,10.559
0.732,-0.366,-0.173,41.748,11.414,12.573
0.801,-0.366,-0.284,43.274,14.526,13.977
1.086,-0.306,-0.448,44.189,13.428,15.381
1.105,-0.203,-0.444,43.335,5.676,14.038
0.858,-0.225,-0.446,40.161,-8.606,11.475
0.893,-0.199,-0.605,39.368,-18.433,11.353
1.162,-0.097,-0.545,36.133,-25.574,10.193
1.349,-0.286,-0.755,32.715,-26.123,7.812
1.598,-0.038,-0.713,30.945,-27.466,4.028
0.979,0.048,-0.53,24.231,-38.269,-3.662
0.803,-0.259,-0.704,20.508,-37.659,-8.85
1.008,-0.228,-0.791,20.386,-14.404,-9.705
1.04,-0.054,-0.726,13.428,-4.761,-7.629
