aX,aY,aZ,gX,gY,gZ
-0.267,0.179,1.165,-19.836,-188.782,63.721
-0.336,0.311,1.344,-20.813,-155.029,62.988
-0.329,0.463,1.381,-19.165,-120.361,53.833
-0.324,0.528,1.391,-16.968,-78.125,40.283
-0.121,0.667,1.472,-11.78,-29.541,29.236
0.225,0.789,1.424,-5.676,17.822,10.498
0.522,0.709,1.327,0.244,53.101,-2.563
0.574,0.58,1.324,4.272,63.232,-3.052
0.423,0.48,1.31,5.31,56.519,-5.92
0.294,0.422,1.368,3.906,53.406,-12.39
0.179,0.372,1.431,4.578,60.852,-18.494
0.124,0.35,1.485,8.728,74.768,-22.827
0.07,0.37,1.432,11.597,94.604,-31.067
-0.017,0.337,1.313,10.925,122.62,-45.776
-0.087,0.31,1.418,14.648,156.189,-55.847
-0.124,0.283,1.514,20.752,194.153,-61.401
-0.037,0.196,1.427,26.428,228.149,-65.857
-0.049,0.026,1.206,28.198,252.258,-69.336
-0.206,-0.061,1.068,26.672,268.982,-68.176
-0.322,-0.083,0.905,25.635,287.72,-61.157
-0.417,-0.096,0.785,24.536,313.599,-52.673
-0.413,-0.067,0.699,21.24,341.919,-46.936
-0.322,-0.056,0.641,19.653,367.615,-46.814
-0.23,-0.186,0.519,20.691,389.954,-45.166
-0.251,-0.28,0.39,21.301,406.372,-35.278
-0.218,-0.243,0.263,17.334,416.443,-21.301
-0.117,-0.187,0.088,10.62,429.81,-14.221
0.106,-0.202,-0.134,7.202,438.354,-13.55
0.291,-0.214,-0.28,3.54,431.58,-5.188
0.561,-0.177,-0.363,-3.723,411.804,12.695
0.851,-0.076,-0.512,-11.658,383.606,30.762
1.225,0.001,-0.595,-22.034,340.942,40.1
1.573,0.167,-0.536,-33.508,284.546,41.748
1.885,0.283,-0.412,-40.833,214.539,35.583
2.076,0.367,-0.243,-43.945,136.963,28.015
2.036,0.432,-0.065,-45.166,57.922,22.034
1.831,0.482,0.103,-44.922,-12.634,14.343
1.586,0.493,0.237,-42.664,-67.017,4.15
1.262,0.472,0.347,-39.978,-103.821,-5.92
0.969,0.43,0.436,-35.828,-120.728,-11.23
0.82,0.45,0.492,-31.311,-124.329,-12.573
0.807,0.479,0.51,-26.123,-125.122,-10.864
0.914,0.471,0.481,-20.691,-131.592,-8.301
1.046,0.383,0.43,-14.832,-144.775,-7.324
1.151,0.289,0.403,-10.071,-166.138,-6.409
1.193,0.207,0.397,-7.141,-197.205,-2.991
1.096,0.141,0.43,-4.822,-232.483,1.892
0.948,0.125,0.495,-2.38,-266.663,5.432
0.721,0.146,0.607,1.587,-294.25,9.094
0.391,0.161,0.682,7.385,-310.486,16.663
0.127,0.163,0.77,15.93,-311.401,30.334
-0.024,0.217,0.823,27.893,-298.462,48.096
-0.076,0.232,0.873,40.466,-275.269,55.969
0.179,0.126,0.921,50.659,-262.024,51.27
0.518,-0.131,0.844,56.702,-274.597,42.786
0.599,-0.413,0.775,55.542,-316.528,44.861
0.149,-0.338,0.664,43.884,-362.427,56.763
-0.191,-0.285,0.477,27.466,-379.089,56.763
-0.301,-0.243,0.496,18.921,-366.089,58.35
-0.444,-0.116,0.571,12.817,-337.28,65.186
-0.401,0.04,0.608,7.202,-304.321,69.641
-0.233,0.153,0.658,2.258,-273.254,68.115
-0.102,0.246,0.801,-3.052,-249.084,67.383
0.015,0.375,1.113,-9.888,-228.333,66.772
0.001,0.686,1.605,-13.855,-198.608,61.279
0.054,1.128,1.831,-16.663,-151.306,39.673
0.258,1.095,1.59,-13.184,-81.848,10.254
0.501,0.857,1.465,-1.892,-17.029,9.583
0.504,0.533,1.338,6.958,11.23,18.494
0.397,0.376,1.3,8.179,14.648,15.198
0.291,0.353,1.391,5.676,13.306,-0.305
0.173,0.441,1.473,4.333,19.592,-17.395
0.12,0.464,1.423,5.127,34.424,-28.564
0.115,0.351,1.249,6.226,54.749,-36.316
-0.053,0.337,1.342,4.15,80.2,-42.725
-0.104,0.307,1.441,3.54,108.887,-51.392
0.001,0.221,1.419,5.432,138.733,-60.791
0.082,0.138,1.374,5.798,161.56,-66.895
0.035,0.062,1.329,4.15,179.138,-66.833
0.026,-0.003,1.205,3.662,195.801,-62.378
0.052,-0.083,1.019,4.7,209.839,-57.434
-0.057,-0.197,0.809,3.723,219.788,-52.429
-0.39,-0.327,0.547,-4.028,236.389,-46.631
-0.656,-0.398,0.286,-18.188,269.714,-41.992
-0.709,-0.271,0.184,-29.785,312.073,-43.518
-0.565,-0.154,0.292,-32.898,355.896,-51.025
-0.373,-0.039,0.383,-30.64,394.775,-54.077
-0.094,0.019,0.371,-28.992,416.687,-49.5
0.349,-0.076,0.311,-24.292,421.204,-37.842
0.601,-0.12,0.195,-17.212,406.311,-20.874
0.683,-0.113,0.117,-16.296,372.62,0.244
0.751,-0.027,0.142,-17.334,331.909,22.4
0.884,0.062,0.115,-18.616,291.626,35.095
1.076,0.084,0.075,-20.325,252.258,35.095
1.339,0.182,-0.026,-23.56,210.876,30.64
1.602,0.327,-0.068,-27.832,165.039,20.081
1.767,0.405,-0.008,-28.564,112.671,6.958
1.811,0.455,0.08,-27.344,52.856,-0.366
1.67,0.515,0.193,-25.879,-13.55,-3.296
1.366,0.537,0.331,-24.841,-80.383,-6.409
0.947,0.52,0.437,-23.071,-131.409,-7.202
0.739,0.491,0.471,-19.714,-161.438,-5.127
0.644,0.453,0.477,-15.93,-176.88,-2.441
0.587,0.409,0.436,-13.977,-184.998,1.709
0.648,0.324,0.42,-10.742,-191.101,5.981
0.812,0.24,0.451,-6.775,-202.087,10.62
0.876,0.199,0.454,-3.418,-225.281,17.761
0.811,0.171,0.399,-1.404,-261.475,26.306
0.664,0.152,0.414,-2.075,-304.565,33.63
0.507,0.12,0.407,-3.113,-346.191,40.222
0.159,0.034,0.423,-3.418,-372.742,49.316
-0.224,-0.001,0.452,-4.333,-375.488,66.895
-0.462,0.03,0.557,-1.587,-356.384,84.167
-0.359,0.104,0.665,4.944,-327.576,90.942
-0.117,0.088,0.993,11.536,-302.673,83.557
0.011,0.013,1.167,16.418,-297.607,76.843
